product_ean,product_description,product_image,offer_ean,offer_currency,offer_original_price,offer_new_price,offer_discount,offer_percent_discount,offer_stock,offer_stock_unit,offer_start_time,offer_end_time,offer_last_update,store_id,store_name,store_brand,store_lat,store_lng,store_street,store_city,store_zip,store_country,store_hours_today,store_hours_tomorrow
5712878118590,RUG LEVAIN PREMIEUR,,5712580178608,DKK,29.95,16,13.95,46.58,4,each,2026-03-27 15:45:19,2026-03-29 21:59:59,2026-03-28 10:25:36,2da2b92a-25c8-48cf-a4a1-7c56b4469a02,Netto Aalborg,netto,57.0230297,9.8749714,Skelagervej 301,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5701205002015,KERNEGROV SCHULSTAD,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/3b6ec812c6050437587f350be2e626c0",5712580178578,DKK,25.5,13,12.5,49.02,2,each,2026-03-27 15:43:30,2026-03-29 21:59:59,2026-03-27 15:44:18,2da2b92a-25c8-48cf-a4a1-7c56b4469a02,Netto Aalborg,netto,57.0230297,9.8749714,Skelagervej 301,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5701205009731,DET GODE GULEROD SCHULSTAD,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/35609beb-1511-4902-b25f-0cca360ec2c2",5712580178585,DKK,15.28,12,3.28,21.47,1,each,2026-03-27 15:44:15,2026-03-29 21:59:59,2026-03-27 15:44:41,2da2b92a-25c8-48cf-a4a1-7c56b4469a02,Netto Aalborg,netto,57.0230297,9.8749714,Skelagervej 301,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5707196346565,PAD THAI VELSMAG,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",5712580178851,DKK,34.95,27,7.95,22.75,2,each,2026-03-27 16:10:25,2026-03-29 21:59:59,2026-03-27 16:10:54,2da2b92a-25c8-48cf-a4a1-7c56b4469a02,Netto Aalborg,netto,57.0230297,9.8749714,Skelagervej 301,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5703855100134,PIZZATOPPING FALENGREEN,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",5712580177434,DKK,25,20,5,20,2,each,2026-03-27 07:43:47,2026-05-21 21:59:59,2026-03-27 16:53:40,2da2b92a-25c8-48cf-a4a1-7c56b4469a02,Netto Aalborg,netto,57.0230297,9.8749714,Skelagervej 301,Aalborg,9000,DK,07:00-22:00,07:00-22:00
7622210276490,FL.OST PEBERROD PHILADELPHIA,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/5ec54b8656ef65cea7170976973faed9",5712580157740,DKK,12,9,3,25,1,each,2026-03-13 14:44:21,2026-05-11 21:59:59,2026-03-27 17:23:44,2da2b92a-25c8-48cf-a4a1-7c56b4469a02,Netto Aalborg,netto,57.0230297,9.8749714,Skelagervej 301,Aalborg,9000,DK,07:00-22:00,07:00-22:00
8411030038895,XXL CHORIZO XXL,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/ca77008da7e672aca8e7ad4d6b58373a",5712580177427,DKK,39,13,26,66.67,1,each,2026-03-27 07:43:08,2026-05-19 21:59:59,2026-03-27 17:53:50,2da2b92a-25c8-48cf-a4a1-7c56b4469a02,Netto Aalborg,netto,57.0230297,9.8749714,Skelagervej 301,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5707673109270,THEM REVET OST 140G THEM,,5712580177632,DKK,16,12,4,25,2,each,2026-03-27 07:54:21,2026-04-24 21:59:59,2026-03-27 18:08:53,2da2b92a-25c8-48cf-a4a1-7c56b4469a02,Netto Aalborg,netto,57.0230297,9.8749714,Skelagervej 301,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5713507046963,PESTO PEBERFRUGT LØGISMOSE,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/8e9f120c89c8351ce63ae5d69ef69489",5712580177106,DKK,22.99,13,9.99,43.45,1,each,2026-03-26 17:30:17,2026-03-28 22:59:59,2026-03-27 19:39:00,2da2b92a-25c8-48cf-a4a1-7c56b4469a02,Netto Aalborg,netto,57.0230297,9.8749714,Skelagervej 301,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5712878118552,STENOVNS LIMPA PREMIEUR,,5712580176666,DKK,27.95,14,13.95,49.91,2,each,2026-03-26 16:02:31,2026-03-28 22:59:59,2026-03-28 08:25:23,2da2b92a-25c8-48cf-a4a1-7c56b4469a02,Netto Aalborg,netto,57.0230297,9.8749714,Skelagervej 301,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5704000521057,KRABBESALAT SØNDER FRIST,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/8f55d404f4c1ae208df64d8446a652e0",5712580177410,DKK,10,8,2,20,2,each,2026-03-27 07:42:22,2026-04-22 21:59:59,2026-03-28 09:55:33,2da2b92a-25c8-48cf-a4a1-7c56b4469a02,Netto Aalborg,netto,57.0230297,9.8749714,Skelagervej 301,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5038862135351,ÆBLEJUICE INNOCENT,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/5c061ddb-cbe4-425d-b1c6-45c04626ecaa",5712580172644,DKK,30,15,15,50,1,each,2026-03-26 05:37:16,2026-03-29 21:59:59,2026-03-28 10:10:32,2da2b92a-25c8-48cf-a4a1-7c56b4469a02,Netto Aalborg,netto,57.0230297,9.8749714,Skelagervej 301,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5704000516145,GRILLPØLSER LANGELÆNDER,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",5712580177007,DKK,49.95,25,24.95,49.95,1,each,2026-03-26 16:53:42,2026-03-28 22:59:59,2026-03-28 11:25:43,2da2b92a-25c8-48cf-a4a1-7c56b4469a02,Netto Aalborg,netto,57.0230297,9.8749714,Skelagervej 301,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5707196304091,RIBBENSSTEG VELSMAG,,5712580911755,DKK,69.95,55,14.95,21.37,2,each,2026-03-25 08:03:54,2026-03-28 22:59:59,2026-03-27 11:37:41,693666f6-6d9d-4ddd-ae26-9de84aadac57,Netto Eternitten,netto,57.0362898,9.9359098,Alexander Foss Gade 30,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5701205002015,KERNEGROV SCHULSTAD,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/3b6ec812c6050437587f350be2e626c0",5712580916149,DKK,25.5,13,12.5,49.02,3,each,2026-03-27 14:08:51,2026-03-29 21:59:59,2026-03-28 09:37:20,693666f6-6d9d-4ddd-ae26-9de84aadac57,Netto Eternitten,netto,57.0362898,9.9359098,Alexander Foss Gade 30,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5713507060068,TRØFFEL MAYO LØGISMOSE,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",5712580915814,DKK,22.25,16,6.25,28.09,2,each,2026-03-27 09:49:46,2026-03-31 21:59:59,2026-03-27 15:08:09,693666f6-6d9d-4ddd-ae26-9de84aadac57,Netto Eternitten,netto,57.0362898,9.9359098,Alexander Foss Gade 30,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5744004822514,GRØN DAAL GRØD,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/bbe1e20ecc9ddb5e1a5bc820427deb0e",5712580916279,DKK,38.95,20,18.95,48.65,3,each,2026-03-27 15:34:25,2026-03-28 22:59:59,2026-03-27 15:34:48,693666f6-6d9d-4ddd-ae26-9de84aadac57,Netto Eternitten,netto,57.0362898,9.9359098,Alexander Foss Gade 30,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5712877202962,FRIKADELLER PREMIEUR,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/40a86bb62ec0dfbc98abfeb8132630de",5712580916286,DKK,32.99,26,6.99,21.19,1,each,2026-03-27 15:35:15,2026-03-28 22:59:59,2026-03-27 15:35:44,693666f6-6d9d-4ddd-ae26-9de84aadac57,Netto Eternitten,netto,57.0362898,9.9359098,Alexander Foss Gade 30,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5704080960272,OKSEPØLSE 80G,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/01941631925db7348e8944565730bc75",5712580915647,DKK,19.95,10,9.95,49.87,7,each,2026-03-27 09:41:42,2026-03-30 21:59:59,2026-03-27 15:53:23,693666f6-6d9d-4ddd-ae26-9de84aadac57,Netto Eternitten,netto,57.0362898,9.9359098,Alexander Foss Gade 30,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5710328003076,ØKO PISKEFLØDE 38% LØGISMOSE,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/86e36a5df5fdf75526142a7ab76f9ac1",5712580914695,DKK,28.95,15,13.95,48.19,2,each,2026-03-27 07:39:41,2026-03-31 21:59:59,2026-03-27 15:53:23,693666f6-6d9d-4ddd-ae26-9de84aadac57,Netto Eternitten,netto,57.0362898,9.9359098,Alexander Foss Gade 30,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5038862136563,ÆBLEJUICE INNOCENT,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",5712580916064,DKK,22,17,5,22.73,1,each,2026-03-27 09:58:38,2026-04-03 21:59:59,2026-03-27 16:08:17,693666f6-6d9d-4ddd-ae26-9de84aadac57,Netto Eternitten,netto,57.0362898,9.9359098,Alexander Foss Gade 30,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5712871306697,SANDWICH FULDKORN GAMLE MØLLE,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/1ec70a1f631eb6203bc754ffe39f0856",5712580913599,DKK,15.2,12,3.2,21.05,1,each,2026-03-26 19:27:14,2026-03-28 22:59:59,2026-03-27 16:08:17,693666f6-6d9d-4ddd-ae26-9de84aadac57,Netto Eternitten,netto,57.0362898,9.9359098,Alexander Foss Gade 30,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5712878118552,STENOVNS LIMPA PREMIEUR,,5712580916224,DKK,27.95,14,13.95,49.91,4,each,2026-03-27 14:17:52,2026-03-29 21:59:59,2026-03-27 17:08:40,693666f6-6d9d-4ddd-ae26-9de84aadac57,Netto Eternitten,netto,57.0362898,9.9359098,Alexander Foss Gade 30,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5712878207782,FLÆSK I SKIVER VELSMAG,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/2f8db3605fd7d041ab9e941645b1002f",5712580915784,DKK,64.95,39,25.95,39.95,1,each,2026-03-27 09:48:50,2026-03-28 22:59:59,2026-03-27 17:23:32,693666f6-6d9d-4ddd-ae26-9de84aadac57,Netto Eternitten,netto,57.0362898,9.9359098,Alexander Foss Gade 30,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5713507046963,PESTO PEBERFRUGT LØGISMOSE,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/8e9f120c89c8351ce63ae5d69ef69489",5712580915821,DKK,22.99,12,10.99,47.8,2,each,2026-03-27 09:50:07,2026-03-28 22:59:59,2026-03-27 17:23:32,693666f6-6d9d-4ddd-ae26-9de84aadac57,Netto Eternitten,netto,57.0362898,9.9359098,Alexander Foss Gade 30,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5760466995184,MADLAVNINGSFLØDE 15% ARLA,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/6b046322-e742-41ca-a316-79999c889fce",5712580914671,DKK,24.95,12,12.95,51.9,4,each,2026-03-27 07:39:00,2026-03-28 22:59:59,2026-03-27 17:23:32,693666f6-6d9d-4ddd-ae26-9de84aadac57,Netto Eternitten,netto,57.0362898,9.9359098,Alexander Foss Gade 30,Aalborg,9000,DK,07:00-22:00,07:00-22:00
8002710335344,BURRATA TRØFFEL ZANETTI,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",5712580915777,DKK,24.95,15,9.95,39.88,3,each,2026-03-27 09:48:28,2026-03-29 21:59:59,2026-03-27 17:23:32,693666f6-6d9d-4ddd-ae26-9de84aadac57,Netto Eternitten,netto,57.0362898,9.9359098,Alexander Foss Gade 30,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5701150000845,KARTOFFELSALAT FLENSTED,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/4e5d9aa8659c73c430c1b6a5a4e8442e",5712580915999,DKK,12,11,1,8.33,3,each,2026-03-27 09:56:46,2026-04-30 21:59:59,2026-03-27 17:38:30,693666f6-6d9d-4ddd-ae26-9de84aadac57,Netto Eternitten,netto,57.0362898,9.9359098,Alexander Foss Gade 30,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5701246102835,SOLSIKKE KOHBERG,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/ffeef6c19da362bae19ec3bac6790b94",5712580916156,DKK,21.95,11,10.95,49.89,2,each,2026-03-27 14:09:39,2026-03-29 21:59:59,2026-03-27 17:38:30,693666f6-6d9d-4ddd-ae26-9de84aadac57,Netto Eternitten,netto,57.0362898,9.9359098,Alexander Foss Gade 30,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5707673107375,45+ ML ØKO H.C ANDERSEN,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/9c69204e874ec12e9193854d4dcd1fa8",5712580913698,DKK,65,39,26,40,4,each,2026-03-26 19:46:00,2026-05-24 21:59:59,2026-03-27 17:38:30,693666f6-6d9d-4ddd-ae26-9de84aadac57,Netto Eternitten,netto,57.0362898,9.9359098,Alexander Foss Gade 30,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5700426102818,TYKMÆLK 1KG KLØVER,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/683e0e20-e047-4d16-ae7f-0074c066d9b6",5712580914633,DKK,16.95,9,7.95,46.9,1,each,2026-03-27 07:35:38,2026-03-28 22:59:59,2026-03-27 17:53:37,693666f6-6d9d-4ddd-ae26-9de84aadac57,Netto Eternitten,netto,57.0362898,9.9359098,Alexander Foss Gade 30,Aalborg,9000,DK,07:00-22:00,07:00-22:00
8002670010657,BAGE BURRATA GRANAROLO,,5712580913704,DKK,50,32,18,36,2,each,2026-03-26 19:47:16,2026-04-05 21:59:59,2026-03-27 18:23:45,693666f6-6d9d-4ddd-ae26-9de84aadac57,Netto Eternitten,netto,57.0362898,9.9359098,Alexander Foss Gade 30,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5707196133561,HOTDOGPØLSER STEFF HOULBERG,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/c75c4fb70ccb296eff1e6277b06d565f",5712580915692,DKK,32.95,20,12.95,39.3,2,each,2026-03-27 09:43:23,2026-03-30 21:59:59,2026-03-27 18:53:45,693666f6-6d9d-4ddd-ae26-9de84aadac57,Netto Eternitten,netto,57.0362898,9.9359098,Alexander Foss Gade 30,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5710405641603,LAMMECULOTTE PREMIEUR,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/66c59e9e-fdb0-4901-bf03-9dea0d4fe8c9",5712580914978,DKK,79.95,52,27.95,34.96,3,each,2026-03-27 09:14:34,2026-03-28 22:59:59,2026-03-27 18:53:45,693666f6-6d9d-4ddd-ae26-9de84aadac57,Netto Eternitten,netto,57.0362898,9.9359098,Alexander Foss Gade 30,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5706911027901,FERSKEN 0% FEDT ATHENA,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/f597b326206a912ef0f96852cb41c7f7",5712580914640,DKK,17.95,12,5.95,33.15,2,each,2026-03-27 07:36:26,2026-03-30 21:59:59,2026-03-27 19:08:54,693666f6-6d9d-4ddd-ae26-9de84aadac57,Netto Eternitten,netto,57.0362898,9.9359098,Alexander Foss Gade 30,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5711953107535,YOGHURT PÆRE EGELYKKE,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/92a2ef0c80a5b2a04d22c1a78be0a40c",5712580914558,DKK,15.95,12,3.95,24.76,1,each,2026-03-27 07:31:42,2026-03-28 22:59:59,2026-03-27 19:08:54,693666f6-6d9d-4ddd-ae26-9de84aadac57,Netto Eternitten,netto,57.0362898,9.9359098,Alexander Foss Gade 30,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5709310014435,KLOVBORG SAMSØ 30+ CA 582 G,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",5712580913681,DKK,50,38,12,24,3,each,2026-03-26 19:45:17,2026-05-18 21:59:59,2026-03-27 19:23:58,693666f6-6d9d-4ddd-ae26-9de84aadac57,Netto Eternitten,netto,57.0362898,9.9359098,Alexander Foss Gade 30,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5710328000099,ØKO KOLDSKÅL LØGISMOSE,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image",5712580914619,DKK,24.95,13,11.95,47.9,10,each,2026-03-27 07:34:30,2026-03-31 21:59:59,2026-03-27 19:23:58,693666f6-6d9d-4ddd-ae26-9de84aadac57,Netto Eternitten,netto,57.0362898,9.9359098,Alexander Foss Gade 30,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5712874821685,BONDEBRØD GAMLE MØLLE,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/088f55571f1764dc64ad46580e13b57d",5712580916217,DKK,8.75,6,2.75,31.43,6,each,2026-03-27 14:15:48,2026-03-29 21:59:59,2026-03-27 19:38:58,693666f6-6d9d-4ddd-ae26-9de84aadac57,Netto Eternitten,netto,57.0362898,9.9359098,Alexander Foss Gade 30,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5707196139242,BAYERSKE PØLSER STEFF H.,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/336eb63eab8e9e4590a6a095dc939011",5712580915708,DKK,35.12,20,15.12,43.05,13,each,2026-03-27 09:43:53,2026-03-31 21:59:59,2026-03-27 19:53:57,693666f6-6d9d-4ddd-ae26-9de84aadac57,Netto Eternitten,netto,57.0362898,9.9359098,Alexander Foss Gade 30,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5711953159077,YOGHURT M/KIRSEBÆR YOGGI,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/4c8c0cee1c79d771fd09cc4d3eba24fc",5712580914534,DKK,19.95,12,7.95,39.85,8,each,2026-03-27 07:30:58,2026-03-28 22:59:59,2026-03-27 20:24:05,693666f6-6d9d-4ddd-ae26-9de84aadac57,Netto Eternitten,netto,57.0362898,9.9359098,Alexander Foss Gade 30,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5902180940136,RISKAGER MANGO SONKO,,5712580896588,DKK,16,12,4,25,1,each,2026-03-14 13:32:02,2026-05-12 21:59:59,2026-03-27 20:24:06,693666f6-6d9d-4ddd-ae26-9de84aadac57,Netto Eternitten,netto,57.0362898,9.9359098,Alexander Foss Gade 30,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5711953207624,YOG. ÆBLE/KIWI YOGGI,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/322501c4439ff57fd4bf5bc0effcfdb4",5712580914626,DKK,21.95,11,10.95,49.89,5,each,2026-03-27 07:35:20,2026-03-28 22:59:59,2026-03-27 20:54:11,693666f6-6d9d-4ddd-ae26-9de84aadac57,Netto Eternitten,netto,57.0362898,9.9359098,Alexander Foss Gade 30,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5712874224196,SANDWICH M/KYLLING NÆMT,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/c0629892f0d4f75a118a2974925d8a18",5712580916316,DKK,22.99,17,5.99,26.05,2,each,2026-03-27 15:37:48,2026-03-28 22:59:59,2026-03-28 06:21:44,693666f6-6d9d-4ddd-ae26-9de84aadac57,Netto Eternitten,netto,57.0362898,9.9359098,Alexander Foss Gade 30,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5707196301571,NAKKEKOTELETTER VELSMAG,,5712580915166,DKK,45.95,32,13.95,30.36,2,each,2026-03-27 09:22:28,2026-03-30 21:59:59,2026-03-28 06:51:48,693666f6-6d9d-4ddd-ae26-9de84aadac57,Netto Eternitten,netto,57.0362898,9.9359098,Alexander Foss Gade 30,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5710328002864,ØKO SKUMMETMÆLK LØGISMOSE,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/fb2b2729-a8c5-41b9-bcb6-1b37987787ac",5712580914725,DKK,13.95,10,3.95,28.32,1,each,2026-03-27 07:41:30,2026-03-30 21:59:59,2026-03-28 06:51:48,693666f6-6d9d-4ddd-ae26-9de84aadac57,Netto Eternitten,netto,57.0362898,9.9359098,Alexander Foss Gade 30,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5700426219097,A38 NATURAL 1KG ARLA CULTURA,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/aa22021ac6a182c3c2d61b8ed35d681e",5712580914572,DKK,20.15,11,9.15,45.41,7,each,2026-03-27 07:33:29,2026-03-30 21:59:59,2026-03-28 07:37:01,693666f6-6d9d-4ddd-ae26-9de84aadac57,Netto Eternitten,netto,57.0362898,9.9359098,Alexander Foss Gade 30,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5710238003609,NAKKEKOTELETTER VELSMAG,,5712580915135,DKK,39,28,11,28.21,3,each,2026-03-27 09:22:18,2026-03-28 22:59:59,2026-03-28 08:52:11,693666f6-6d9d-4ddd-ae26-9de84aadac57,Netto Eternitten,netto,57.0362898,9.9359098,Alexander Foss Gade 30,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5711953205538,YOGHURT LEMON CHEASY,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/49efa4db96e1ed29a3c1ec7cf8ce6f9c",5712580914503,DKK,23.18,12,11.18,48.23,20,each,2026-03-27 07:30:02,2026-03-28 22:59:59,2026-03-28 08:52:11,693666f6-6d9d-4ddd-ae26-9de84aadac57,Netto Eternitten,netto,57.0362898,9.9359098,Alexander Foss Gade 30,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5707196303452,HAMBURGERRYG STEFF HOULBERG,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/acc40c98451771663ce3ac72769c9d6d",5712580916125,DKK,9,7,2,22.22,7,each,2026-03-27 10:00:42,2026-04-08 21:59:59,2026-03-28 09:37:20,693666f6-6d9d-4ddd-ae26-9de84aadac57,Netto Eternitten,netto,57.0362898,9.9359098,Alexander Foss Gade 30,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5712876159953,SPICY HUMMUS LA CAMPAGNA,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/8b983107e848cc624191f5918b599ba7",5712580915791,DKK,20.13,11,9.13,45.36,2,each,2026-03-27 09:48:54,2026-03-31 21:59:59,2026-03-28 09:37:20,693666f6-6d9d-4ddd-ae26-9de84aadac57,Netto Eternitten,netto,57.0362898,9.9359098,Alexander Foss Gade 30,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5707735952240,MAR. SPARERIBS MAR. SPARERIBS,,5712580914947,DKK,50,35,15,30,3,each,2026-03-27 09:08:48,2026-03-29 21:59:59,2026-03-28 10:37:29,693666f6-6d9d-4ddd-ae26-9de84aadac57,Netto Eternitten,netto,57.0362898,9.9359098,Alexander Foss Gade 30,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5701205009823,GILLELEJE HAVN SCHULSTAD,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/08cf2494ade1a5d0197e1060d35d2cff",5712580913650,DKK,15,9,6,40,4,each,2026-03-26 19:28:05,2026-03-28 22:59:59,2026-03-28 10:52:31,693666f6-6d9d-4ddd-ae26-9de84aadac57,Netto Eternitten,netto,57.0362898,9.9359098,Alexander Foss Gade 30,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5710405067922,LINGON GROVA PÅGEN,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/e25f5c0a015fa2c6c9791015d2b4d321",5712580913582,DKK,24.1,13,11.1,46.06,3,each,2026-03-26 19:27:05,2026-03-28 22:59:59,2026-03-28 10:52:31,693666f6-6d9d-4ddd-ae26-9de84aadac57,Netto Eternitten,netto,57.0362898,9.9359098,Alexander Foss Gade 30,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5713507050809,ØKO YOGHURT PÆRE LØGISMOSE,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/73c9280c40b9a90611694cb4b9561f0b",5712580914541,DKK,25.25,12,13.25,52.48,3,each,2026-03-27 07:31:30,2026-03-29 21:59:59,2026-03-28 10:52:31,693666f6-6d9d-4ddd-ae26-9de84aadac57,Netto Eternitten,netto,57.0362898,9.9359098,Alexander Foss Gade 30,Aalborg,9000,DK,07:00-22:00,07:00-22:00
5704000501974,HØNSESALAT GRAASTEN,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/c6e8ac270aa764c952e20d015a83a660",5712580915883,DKK,10,8,2,20,4,each,2026-03-27 09:52:17,2026-04-08 21:59:59,2026-03-28 11:07:29,693666f6-6d9d-4ddd-ae26-9de84aadac57,Netto Eternitten,netto,57.0362898,9.9359098,Alexander Foss Gade 30,Aalborg,9000,DK,07:00-22:00,07:00-22:00
